sensor_2,sensor_3,sensor_4,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,Temp_Diff,Engine Condition
643.52,1600.25,1426.59,551.33,2388.3,9058.38,48.12,519.48,2388.26,8136.45,8.5117,396,38.23,23.2024,-7616.969999999999,1
642.33,1581.87,1395.95,553.47,2388.01,9058.67,47.38,521.72,2388.04,8142.65,8.4102,392,38.77,23.2924,-7620.929999999999,0
643.94,1603.13,1431.72,551.4,2388.32,9043.2,48.09,519.82,2388.3,8119.25,8.494,397,38.52,23.0814,-7599.43,1
643.01,1594.59,1417.29,553.67,2388.06,9086.41,47.6,521.38,2388.08,8162.64,8.4695,393,38.76,23.2584,-7641.26,0
641.89,1588.51,1399.16,554.02,2388.08,9045.26,47.4,521.91,2388.06,8129.99,8.4376,392,38.94,23.365,-7608.08,0
643.03,1587.35,1413.05,552.85,2388.02,9098.87,47.69,521.23,2388.06,8177.01,8.4786,394,38.91,23.3298,-7655.780000000001,0
642.62,1588.84,1402.82,553.22,2388.15,9043.64,47.4,520.89,2388.12,8134.64,8.4719,394,38.8,23.2736,-7613.75,0
642.74,1586.29,1407.88,553.54,2388.02,9057.71,47.31,521.82,2388.09,8136.42,8.4283,393,38.77,23.3239,-7614.6,0
643.71,1600.26,1427.83,551.37,2388.2,9069.39,47.95,520.48,2388.2,8143.73,8.5027,397,38.42,23.1,-7623.25,1
644.0,1594.95,1418.24,552.42,2388.22,9052.49,48.0,520.37,2388.18,8133.28,8.4908,396,38.64,23.2287,-7612.91,1
642.74,1589.46,1415.25,553.37,2388.18,9054.87,47.56,520.96,2388.19,8128.14,8.4681,395,38.65,23.3048,-7607.18,0
643.04,1585.99,1397.64,552.86,2388.02,9082.32,47.45,522.1,2388.04,8161.09,8.3911,392,38.9,23.2987,-7638.99,0
642.97,1584.63,1413.1,553.14,2388.15,9051.31,47.72,521.09,2388.1,8130.85,8.4792,392,38.78,23.2998,-7609.76,0
643.0,1597.89,1419.12,552.63,2388.15,9052.22,47.86,520.85,2388.19,8123.57,8.487,395,38.66,23.1541,-7602.719999999999,0
642.61,1589.21,1406.22,553.39,2388.16,9045.86,47.64,521.41,2388.07,8121.95,8.4691,394,38.8,23.222,-7600.54,0
642.14,1589.38,1401.06,553.04,2388.03,9072.16,47.39,521.72,2388.04,8152.3,8.4364,395,38.81,23.2299,-7630.58,0
642.23,1588.44,1400.32,553.98,2388.13,9065.89,47.36,521.77,2388.03,8138.73,8.4347,392,38.96,23.305,-7616.959999999999,0
644.01,1605.12,1433.56,551.8,2388.14,9202.75,48.19,520.36,2388.16,8257.58,8.531,397,38.49,23.1604,-7737.22,1
642.63,1589.79,1408.51,554.03,2388.0,9079.04,47.27,521.91,2388.0,8160.58,8.4212,392,38.98,23.4175,-7638.67,0
642.71,1582.37,1405.4,553.82,2388.05,9064.27,47.56,521.96,2388.03,8140.38,8.4307,393,39.08,23.3394,-7618.42,0
641.94,1585.28,1395.97,553.71,2387.99,9058.05,47.1,522.08,2388.07,8138.61,8.4225,392,38.92,23.4669,-7616.53,0
643.42,1597.1,1409.22,551.47,2388.28,9036.02,47.99,520.61,2388.35,8120.08,8.5015,395,38.52,23.1346,-7599.47,1
643.12,1594.8,1416.34,553.29,2388.17,9064.72,47.65,521.21,2388.12,8143.95,8.4607,394,38.8,23.2578,-7622.74,0
642.66,1591.82,1402.9,554.41,2388.1,9049.32,47.58,521.65,2388.1,8131.56,8.4414,394,38.98,23.3122,-7609.910000000001,0
642.69,1589.16,1404.61,553.29,2388.07,9058.07,47.44,521.77,2388.08,8139.74,8.4565,392,38.88,23.1929,-7617.969999999999,0
642.77,1588.23,1410.44,553.99,2388.1,9057.0,47.51,521.42,2388.12,8136.03,8.4185,391,38.7,23.3342,-7614.61,0
642.68,1587.17,1405.54,553.36,2388.09,9055.04,47.69,521.55,2388.14,8139.23,8.4323,392,38.58,23.2188,-7617.679999999999,0
642.69,1593.0,1411.38,553.37,2388.06,9063.91,47.52,521.73,2388.08,8141.0,8.4163,393,38.89,23.3445,-7619.27,0
642.54,1575.15,1400.24,555.16,2388.02,9070.9,47.14,522.29,2388.01,8144.52,8.4346,393,38.96,23.3824,-7622.2300000000005,0
642.54,1595.04,1420.26,553.1,2388.2,9058.28,47.67,521.45,2388.16,8135.54,8.4329,396,38.84,23.2382,-7614.09,1
642.37,1586.12,1397.24,554.55,2388.03,9060.8,47.16,522.37,2388.01,8144.61,8.3945,392,38.83,23.4577,-7622.24,0
643.51,1603.91,1428.74,551.53,2388.16,9152.86,48.34,520.07,2388.17,8214.55,8.4999,398,38.25,23.1237,-7694.48,1
642.64,1591.13,1406.26,553.8,2388.11,9062.0,47.39,521.78,2388.08,8139.26,8.4349,391,38.85,23.2508,-7617.4800000000005,0
642.49,1584.81,1401.99,554.14,2388.01,9067.05,47.38,522.22,2388.06,8140.04,8.4194,393,38.94,23.3621,-7617.82,0
643.52,1590.78,1426.85,552.29,2388.14,9074.69,48.1,519.73,2388.24,8151.88,8.5134,395,38.4,23.0164,-7632.15,1
643.77,1593.7,1408.71,553.07,2388.13,9078.67,47.54,521.6,2388.08,8155.17,8.4377,393,38.78,23.2157,-7633.57,0
642.52,1594.11,1405.79,553.14,2388.1,9050.03,47.56,521.65,2388.13,8125.01,8.4371,393,38.78,23.2421,-7603.360000000001,0
642.87,1599.03,1408.64,551.96,2388.2,9046.04,47.72,520.55,2388.14,8124.93,8.4902,394,38.66,23.2031,-7604.38,1
642.89,1590.03,1400.77,553.81,2388.14,9048.36,47.45,521.91,2388.05,8131.39,8.3982,392,38.99,23.3522,-7609.4800000000005,0
642.23,1583.8,1399.63,554.04,2387.99,9069.02,47.11,522.44,2388.0,8143.5,8.3937,391,39.14,23.5011,-7621.0599999999995,0
642.94,1598.59,1415.99,552.55,2388.12,9087.96,47.56,520.73,2388.1,8166.74,8.4806,395,38.69,23.2166,-7646.01,0
642.79,1592.54,1408.44,552.92,2388.11,9058.59,47.77,520.77,2388.06,8135.74,8.4539,393,38.78,23.2199,-7614.969999999999,0
642.58,1601.54,1422.68,552.47,2388.16,9084.45,47.76,520.52,2388.12,8158.46,8.4661,395,38.56,23.2446,-7637.9400000000005,0
642.22,1580.13,1403.97,553.98,2388.11,9069.15,47.43,522.09,2388.08,8141.59,8.4472,392,38.9,23.3085,-7619.5,0
642.6,1589.02,1395.69,554.6,2387.99,9062.64,47.12,522.05,2388.02,8142.14,8.4175,391,38.98,23.3106,-7620.09,0
642.39,1589.33,1403.99,554.03,2388.06,9057.85,47.24,522.17,2388.01,8142.71,8.4189,393,38.78,23.346,-7620.54,0
643.35,1593.36,1422.96,552.34,2388.15,9068.65,47.87,520.21,2388.22,8137.48,8.4737,394,38.6,23.2358,-7617.2699999999995,0
643.37,1591.83,1422.74,552.2,2388.27,9044.32,47.96,520.45,2388.23,8121.7,8.474,394,38.52,23.0225,-7601.25,1
642.72,1589.79,1406.0,553.34,2388.08,9036.99,47.46,521.58,2388.11,8134.82,8.4379,393,38.82,23.391,-7613.24,0
642.86,1588.66,1404.35,554.11,2388.03,9076.67,47.41,521.84,2388.02,8151.04,8.4223,392,38.74,23.3243,-7629.2,0
642.21,1582.97,1392.53,554.44,2388.02,9057.51,47.31,522.3,2388.08,8136.24,8.3945,392,39.18,23.2712,-7613.94,0
642.69,1585.13,1412.07,553.57,2388.05,9057.16,47.51,522.6,2388.12,8141.4,8.4189,392,38.77,23.3956,-7618.799999999999,0
642.84,1596.98,1420.15,552.82,2388.09,9073.12,47.62,520.78,2388.14,8151.74,8.499,395,38.6,23.1526,-7630.96,0
642.22,1590.65,1404.25,553.08,2388.09,9062.26,47.39,521.73,2388.06,8148.14,8.3933,392,38.86,23.1918,-7626.41,0
641.76,1587.66,1393.15,554.55,2388.02,9049.25,47.1,522.6,2387.97,8141.89,8.3835,391,38.98,23.6064,-7619.29,0
643.37,1594.58,1430.3,551.97,2388.2,9132.06,48.07,520.17,2388.16,8191.72,8.483,397,38.37,23.1274,-7671.55,1
643.02,1591.53,1417.58,552.35,2388.11,9057.3,47.91,520.59,2388.19,8133.19,8.4953,395,38.77,23.1862,-7612.599999999999,0
642.8,1578.35,1398.83,554.46,2388.0,9070.43,47.21,521.97,2388.01,8156.51,8.3708,391,39.15,23.3313,-7634.54,0
643.52,1602.14,1428.06,551.19,2388.21,9074.56,48.03,519.29,2388.2,8143.76,8.5141,396,38.26,22.9364,-7624.47,1
641.85,1584.89,1406.01,554.63,2388.04,9066.62,47.18,522.33,2388.02,8146.4,8.3998,392,39.02,23.2455,-7624.07,0
642.51,1592.86,1406.39,553.92,2388.08,9064.28,47.27,521.76,2388.13,8141.84,8.4037,394,38.84,23.3656,-7620.08,0
642.56,1589.95,1411.1,553.86,2388.08,9057.23,47.44,521.75,2388.09,8137.34,8.4239,394,38.84,23.2801,-7615.59,0
642.67,1596.07,1411.54,553.52,2388.07,9087.76,47.73,521.19,2388.11,8162.94,8.4937,395,38.81,23.2751,-7641.75,0
642.46,1589.02,1404.93,553.45,2388.14,9067.11,47.5,521.56,2388.11,8140.8,8.4248,393,38.79,23.3671,-7619.24,0
641.9,1582.93,1407.01,554.11,2387.96,9063.75,47.11,522.28,2388.02,8146.85,8.3955,392,38.92,23.247,-7624.570000000001,0
643.24,1591.37,1419.95,553.41,2388.18,9055.93,47.75,520.93,2388.19,8138.15,8.4742,395,38.57,23.1313,-7617.219999999999,0
643.13,1599.64,1413.73,552.98,2388.11,9072.97,47.52,521.34,2388.12,8152.62,8.4681,394,38.67,23.1829,-7631.28,0
642.4,1587.05,1402.57,554.08,2388.05,9069.91,47.54,521.54,2388.0,8155.54,8.4617,394,38.82,23.3405,-7634.0,0
642.73,1589.12,1405.39,553.16,2388.1,9046.52,47.29,521.85,2388.07,8131.29,8.3972,391,38.87,23.2821,-7609.44,0
641.94,1588.72,1400.14,554.16,2388.05,9061.15,47.26,522.02,2388.08,8151.86,8.412,392,38.96,23.4141,-7629.84,0
642.54,1584.87,1403.23,553.78,2388.04,9061.09,47.44,521.77,2388.09,8144.55,8.4114,391,38.88,23.4029,-7622.780000000001,0
642.64,1587.12,1412.36,553.02,2388.13,9064.44,47.52,521.3,2388.12,8135.68,8.451,394,38.62,23.1733,-7614.38,0
642.78,1596.73,1413.47,552.8,2388.07,9077.03,47.82,521.54,2388.17,8157.48,8.4777,394,38.69,23.2607,-7635.94,0
642.67,1589.42,1398.72,553.82,2388.0,9067.95,47.37,522.06,2388.06,8147.73,8.4388,392,38.91,23.3834,-7625.67,0
642.58,1579.93,1395.52,556.06,2388.04,9055.6,47.13,522.87,2387.99,8147.02,8.4123,393,38.82,23.353,-7624.150000000001,0
642.62,1592.66,1412.87,552.55,2388.12,9056.11,47.57,520.66,2388.14,8135.68,8.452,394,38.71,23.2818,-7615.02,0
642.74,1582.19,1397.98,554.34,2388.08,9054.63,47.31,521.61,2388.11,8130.38,8.4277,392,39.04,23.3469,-7608.77,0
642.25,1594.33,1400.33,554.76,2388.07,9066.59,47.13,521.93,2388.0,8141.69,8.3913,392,38.99,23.3715,-7619.759999999999,0
643.33,1593.69,1414.27,552.82,2388.09,9097.53,47.97,520.72,2388.16,8169.24,8.5069,395,38.75,23.1277,-7648.5199999999995,0
642.72,1594.25,1401.01,553.45,2388.1,9056.38,47.29,521.71,2388.07,8138.23,8.4197,392,38.95,23.2721,-7616.5199999999995,0
642.77,1591.07,1410.67,552.77,2388.1,9058.16,47.69,520.69,2388.05,8148.24,8.4309,393,38.82,23.1512,-7627.549999999999,0
642.74,1581.95,1397.36,553.77,2387.97,9074.31,47.18,522.57,2387.99,8154.97,8.3803,392,39.09,23.4403,-7632.400000000001,0
642.22,1585.68,1406.51,553.63,2388.1,9039.79,47.39,521.6,2388.13,8133.92,8.4333,392,39.0,23.2366,-7612.32,0
642.59,1583.69,1400.85,553.79,2388.09,9049.03,47.61,521.72,2388.11,8131.59,8.4004,390,38.84,23.2796,-7609.87,0
643.21,1591.89,1410.02,552.55,2388.12,9054.4,47.86,520.78,2388.13,8133.82,8.4574,394,38.74,23.3392,-7613.04,0
643.27,1588.49,1414.61,553.0,2388.13,9084.17,47.92,520.83,2388.11,8160.06,8.4889,394,38.71,23.2562,-7639.2300000000005,0
642.82,1597.04,1405.39,554.19,2388.04,9103.76,47.59,520.84,2388.04,8176.98,8.4184,394,38.67,23.2971,-7656.139999999999,0
642.59,1594.96,1406.16,554.06,2388.03,9042.72,47.31,522.45,2388.06,8131.14,8.4305,393,39.02,23.3398,-7608.6900000000005,0
641.84,1581.38,1396.55,554.64,2388.01,9060.45,47.4,522.51,2388.06,8140.54,8.4166,391,38.85,23.2815,-7618.03,0
642.57,1588.53,1408.65,553.8,2388.1,9063.42,47.66,521.84,2388.07,8139.58,8.4105,394,38.96,23.2363,-7617.74,0
642.91,1601.4,1427.34,553.22,2388.15,9102.15,47.83,521.07,2388.13,8175.91,8.4943,395,38.46,23.242,-7654.84,1
643.07,1585.94,1411.94,553.56,2388.11,9048.59,47.71,521.64,2388.09,8130.33,8.432,395,38.76,23.273,-7608.69,0
643.68,1591.82,1423.18,551.72,2388.22,9043.91,47.79,520.76,2388.2,8120.82,8.4836,394,38.52,23.2241,-7600.0599999999995,1
642.0,1583.28,1408.31,553.53,2388.1,9059.41,47.41,521.48,2388.07,8129.41,8.4402,395,38.91,23.4845,-7607.93,0
642.64,1587.76,1404.36,553.81,2388.13,9038.1,47.52,521.67,2388.07,8126.24,8.4201,393,38.69,23.3583,-7604.57,0
643.17,1601.99,1417.47,552.29,2388.17,9073.09,48.05,519.29,2388.2,8143.57,8.5172,395,38.71,23.0966,-7624.28,1
642.91,1584.11,1411.56,553.58,2388.03,9061.07,47.43,521.56,2388.11,8134.93,8.4387,393,38.67,23.3777,-7613.370000000001,0
642.87,1600.56,1416.01,552.09,2388.12,9079.63,47.95,520.47,2388.12,8153.14,8.4907,395,38.75,23.1746,-7632.67,1
643.09,1601.18,1418.86,552.12,2388.15,9106.79,47.85,521.23,2388.07,8174.09,8.4984,395,38.58,23.1867,-7652.860000000001,0
642.41,1592.92,1403.3,552.58,2388.06,9066.44,47.52,521.9,2388.14,8141.85,8.4435,392,38.79,23.3524,-7619.950000000001,0
642.06,1584.35,1394.71,554.05,2388.02,9065.57,47.11,522.53,2388.02,8145.93,8.3987,390,39.02,23.445,-7623.400000000001,0
642.73,1591.65,1406.75,554.08,2388.08,9046.92,47.65,521.36,2388.13,8131.83,8.4205,392,38.78,23.2883,-7610.47,0
642.98,1585.46,1409.33,552.94,2388.1,9050.61,47.65,521.02,2388.14,8136.15,8.443,395,38.95,23.2346,-7615.129999999999,0
642.86,1582.86,1399.6,554.45,2388.02,9056.82,47.25,522.43,2388.07,8133.78,8.4007,393,38.95,23.4194,-7611.349999999999,0
643.05,1589.14,1408.05,553.06,2388.1,9061.7,47.61,521.33,2388.09,8137.2,8.479,393,38.86,23.3371,-7615.87,0
643.28,1596.67,1419.29,552.27,2388.19,9045.36,47.8,521.0,2388.18,8111.06,8.4316,394,38.76,23.1851,-7590.06,0
642.76,1585.62,1404.78,553.77,2388.14,9062.04,47.62,521.97,2388.05,8134.93,8.4369,391,38.95,23.2698,-7612.96,0
642.45,1587.99,1406.19,553.77,2388.07,9049.52,47.22,521.37,2388.11,8128.84,8.4396,393,39.08,23.3066,-7607.47,0
642.22,1596.63,1406.61,553.3,2388.14,9038.52,47.63,521.37,2388.1,8125.96,8.4373,393,38.67,23.3726,-7604.59,0
642.4,1580.48,1406.37,554.39,2388.14,9056.42,47.5,521.72,2387.98,8134.0,8.4241,392,38.96,23.3323,-7612.28,0
642.86,1588.57,1405.57,553.52,2388.1,9055.76,47.34,521.67,2388.06,8125.87,8.4285,392,38.81,23.2855,-7604.2,0
642.77,1594.14,1398.72,553.87,2388.03,9085.89,47.34,522.32,2388.04,8163.91,8.4203,393,38.9,23.3142,-7641.59,0
643.4,1594.05,1414.26,552.5,2388.17,9108.73,47.86,520.97,2388.12,8172.8,8.4537,396,38.68,23.1364,-7651.83,1
642.6,1582.62,1396.72,554.65,2388.0,9059.35,47.24,522.33,2388.0,8136.3,8.4098,392,39.07,23.3555,-7613.97,0
641.86,1582.29,1394.28,555.09,2388.06,9062.03,47.28,522.27,2387.96,8144.72,8.3851,392,38.95,23.3424,-7622.450000000001,0
643.55,1594.02,1423.88,552.35,2388.23,9049.08,47.85,520.43,2388.23,8126.02,8.4681,395,38.81,23.1406,-7605.59,0
642.37,1576.02,1400.48,554.75,2388.01,9052.35,47.05,522.48,2388.03,8137.78,8.4202,391,39.25,23.5002,-7615.299999999999,0
642.39,1584.87,1400.91,553.26,2388.15,9050.06,47.28,521.65,2388.09,8134.15,8.4619,392,38.91,23.3216,-7612.5,0
642.26,1590.43,1408.93,553.62,2388.08,9066.5,47.57,520.9,2388.1,8136.58,8.4425,393,38.83,23.2758,-7615.68,0
642.41,1589.84,1405.51,553.11,2388.13,9041.49,47.44,521.09,2388.14,8125.07,8.4626,392,38.76,23.2642,-7603.98,0
643.43,1595.5,1419.62,552.31,2388.28,9047.43,47.94,520.06,2388.3,8118.79,8.5312,397,38.53,23.1102,-7598.73,1
642.0,1586.88,1400.62,554.98,2387.97,9059.13,47.28,522.49,2388.04,8139.0,8.4016,392,38.95,23.4299,-7616.51,0
642.44,1582.24,1400.91,554.02,2388.05,9066.28,47.49,521.7,2388.05,8141.15,8.3712,392,38.9,23.4548,-7619.45,0
642.73,1603.33,1414.45,552.99,2388.1,9077.18,47.81,520.85,2388.1,8151.37,8.4721,395,38.86,23.1428,-7630.5199999999995,0
643.03,1586.26,1412.69,553.51,2388.04,9064.46,47.41,521.74,2388.1,8138.1,8.4403,394,38.79,23.3786,-7616.360000000001,0
643.07,1596.34,1401.68,553.75,2388.12,9060.3,47.55,521.38,2388.11,8140.79,8.4565,392,38.9,23.3183,-7619.41,0
642.14,1591.12,1396.67,555.58,2387.98,9060.95,47.04,522.1,2388.01,8140.27,8.3548,390,39.16,23.4028,-7618.17,0
643.76,1604.01,1422.57,551.64,2388.24,9063.62,48.16,520.3,2388.26,8132.3,8.5162,397,38.43,23.0844,-7612.0,1
642.72,1592.69,1413.44,552.91,2388.12,9049.6,47.53,520.94,2388.17,8137.11,8.4517,393,38.83,23.2039,-7616.17,0
642.26,1586.73,1404.57,553.5,2388.16,9054.34,47.54,520.88,2388.07,8130.29,8.4564,392,38.7,23.2423,-7609.41,0
641.96,1596.72,1403.51,553.57,2388.07,9106.43,47.61,521.52,2388.05,8176.5,8.4905,392,39.01,23.2769,-7654.98,0
641.75,1584.17,1392.6,554.62,2388.06,9065.72,47.29,522.32,2387.96,8146.03,8.3904,392,38.85,23.3813,-7623.71,0
642.15,1583.8,1398.53,554.39,2388.06,9052.19,47.38,521.89,2388.11,8132.04,8.4111,391,39.06,23.3967,-7610.15,0
642.25,1579.36,1393.54,554.83,2387.96,9058.21,47.18,521.83,2388.02,8148.24,8.3826,392,39.08,23.4616,-7626.41,0
642.68,1587.38,1410.58,552.91,2388.15,9041.58,47.73,520.76,2388.14,8121.62,8.4315,394,38.64,23.3252,-7600.86,0
643.3,1596.61,1420.52,552.47,2388.24,9056.93,47.94,519.94,2388.25,8129.13,8.4975,395,38.32,23.0739,-7609.1900000000005,1
642.48,1581.84,1407.96,553.1,2388.07,9063.83,47.6,521.55,2388.07,8134.05,8.416,394,38.89,23.2802,-7612.5,0
643.12,1604.32,1424.27,551.75,2388.2,9083.41,48.04,520.35,2388.12,8158.1,8.5204,395,38.59,23.1713,-7637.75,1
642.63,1598.24,1406.4,553.53,2388.08,9070.1,47.57,521.49,2388.09,8141.35,8.4058,393,38.93,23.2388,-7619.860000000001,0
642.34,1594.41,1404.49,553.5,2388.06,9045.05,47.53,521.72,2388.11,8126.83,8.4421,393,39.04,23.3592,-7605.11,0
642.02,1590.0,1392.41,554.45,2388.01,9069.51,47.26,521.92,2388.02,8151.33,8.393,391,39.07,23.4273,-7629.41,0
643.15,1603.74,1424.17,551.47,2388.06,9172.76,48.12,520.34,2388.14,8238.86,8.5066,396,38.49,22.9909,-7718.52,1
642.57,1591.88,1409.24,553.1,2388.1,9036.32,47.64,521.64,2388.14,8124.01,8.4652,394,38.6,23.3334,-7602.37,0
642.1,1592.25,1416.52,553.56,2388.11,9061.9,47.73,520.89,2388.15,8133.77,8.415,393,38.56,23.2684,-7612.88,0
642.87,1598.24,1415.16,553.36,2388.15,9053.34,47.93,519.97,2388.14,8133.99,8.4412,394,38.84,23.2688,-7614.0199999999995,0
642.45,1589.49,1406.46,552.98,2388.19,9042.45,47.9,521.22,2388.19,8113.61,8.4434,393,38.86,23.2047,-7592.389999999999,0
642.0,1595.15,1410.89,552.96,2388.07,9052.06,47.59,521.42,2388.08,8131.15,8.4347,393,38.86,23.2891,-7609.73,0
642.67,1589.66,1410.16,553.67,2388.08,9059.56,47.65,521.43,2388.14,8132.59,8.4396,393,38.85,23.3452,-7611.16,0
642.42,1576.86,1410.27,554.41,2388.03,9055.04,47.32,521.98,2388.03,8139.21,8.4076,391,38.99,23.306,-7617.23,0
642.26,1579.57,1403.01,553.39,2388.08,9059.16,47.19,522.28,2388.05,8141.3,8.449,391,38.9,23.3625,-7619.02,0
641.79,1587.34,1398.74,554.64,2388.0,9058.08,47.21,521.72,2388.01,8145.3,8.4213,391,38.96,23.4215,-7623.58,0
643.69,1597.99,1420.7,552.16,2388.21,9044.06,47.83,520.57,2388.31,8117.07,8.4749,396,38.5,23.0929,-7596.5,0
641.98,1588.67,1406.71,554.06,2388.05,9057.65,47.53,521.79,2388.09,8137.68,8.4254,393,38.84,23.3127,-7615.89,0
643.07,1600.37,1430.44,551.22,2388.19,9088.3,48.07,520.42,2388.2,8161.55,8.4848,396,38.42,23.082,-7641.13,1
642.55,1591.65,1410.29,553.36,2388.11,9054.13,47.58,521.07,2388.15,8135.16,8.467,392,38.76,23.3847,-7614.09,0
642.91,1593.32,1395.81,555.02,2388.04,9057.35,47.23,522.45,2388.05,8146.55,8.4442,392,39.17,23.4003,-7624.1,0
642.74,1586.99,1407.15,554.17,2388.01,9046.46,47.4,522.12,2387.98,8138.22,8.3769,391,39.11,23.3122,-7616.1,0
642.43,1584.33,1399.14,554.0,2388.02,9077.03,47.37,522.55,2388.09,8151.71,8.3941,393,38.96,23.4286,-7629.16,0
642.67,1591.9,1409.15,552.53,2388.15,9067.09,47.59,521.55,2388.08,8145.25,8.4484,394,38.62,23.1451,-7623.7,0
643.23,1590.11,1412.59,553.54,2388.08,9053.1,47.78,520.95,2388.11,8132.56,8.472,393,38.63,23.3322,-7611.610000000001,0
643.15,1599.04,1414.53,553.26,2388.03,9123.01,47.63,521.48,2388.0,8191.96,8.4483,393,38.63,23.1781,-7670.48,1
643.73,1598.38,1421.08,552.27,2388.14,9129.24,47.78,519.94,2388.17,8193.7,8.5,397,38.31,23.1185,-7673.76,1
643.97,1598.56,1423.54,552.24,2388.11,9122.99,48.02,519.91,2388.19,8197.25,8.503,395,38.5,23.1723,-7677.34,1
642.13,1588.28,1412.8,553.35,2388.11,9055.69,47.79,521.23,2388.11,8144.43,8.4056,393,38.82,23.2447,-7623.200000000001,0
642.66,1591.27,1398.64,552.91,2388.14,9063.49,47.45,521.8,2388.08,8140.2,8.417,394,38.78,23.3015,-7618.4,0
642.94,1585.36,1411.35,552.14,2388.24,9047.82,47.86,520.68,2388.2,8124.81,8.4706,394,38.53,23.2868,-7604.13,0
642.61,1588.16,1404.23,553.76,2388.11,9068.76,47.42,521.69,2388.04,8143.31,8.4496,393,38.97,23.3659,-7621.620000000001,0
642.07,1589.33,1401.75,553.91,2388.07,9061.18,47.38,521.56,2388.09,8141.87,8.3956,393,38.68,23.2754,-7620.3099999999995,0
641.79,1583.46,1411.1,554.07,2387.97,9077.3,47.52,521.75,2388.07,8153.19,8.4369,394,38.91,23.4065,-7631.44,0
642.82,1589.29,1411.92,553.45,2388.16,9053.16,47.7,521.52,2388.14,8122.81,8.4608,395,38.87,23.2754,-7601.290000000001,1
642.46,1586.74,1403.37,554.63,2388.05,9070.59,47.44,521.66,2388.04,8146.65,8.4345,393,38.93,23.2958,-7624.99,0
642.44,1583.31,1397.49,554.14,2387.97,9064.15,47.12,522.53,2387.97,8148.14,8.4299,392,38.98,23.3854,-7625.610000000001,0
642.37,1591.74,1408.69,553.58,2388.07,9071.97,47.48,520.65,2388.04,8151.08,8.4043,392,38.84,23.2171,-7630.43,0
643.26,1600.4,1414.43,553.66,2388.15,9055.23,47.6,521.42,2388.14,8137.48,8.4559,394,38.64,23.2201,-7616.0599999999995,0
643.12,1597.62,1412.26,552.6,2388.08,9109.47,47.79,521.4,2388.1,8187.41,8.4667,395,38.72,23.1563,-7666.01,1
642.63,1595.81,1399.22,553.92,2388.06,9062.02,47.45,522.24,2388.05,8143.68,8.4481,394,38.9,23.3222,-7621.4400000000005,0
642.37,1583.56,1407.41,553.82,2388.05,9056.57,47.31,521.98,2388.07,8151.14,8.4452,394,38.97,23.3414,-7629.16,0
642.23,1591.63,1401.97,554.35,2388.07,9063.61,47.34,521.81,2388.02,8137.58,8.4034,393,38.93,23.4009,-7615.77,0
642.51,1588.18,1411.14,553.86,2388.03,9059.13,47.24,521.37,2388.08,8145.04,8.4086,391,38.8,23.3974,-7623.67,0
642.41,1579.1,1401.76,553.76,2388.12,9053.28,47.32,521.63,2388.07,8134.38,8.4285,390,38.9,23.3029,-7612.75,0
642.8,1592.03,1416.05,552.3,2388.06,9105.53,47.72,520.45,2388.09,8173.85,8.5056,396,38.47,23.1359,-7653.400000000001,1
642.14,1582.57,1404.37,554.28,2388.03,9062.15,47.42,522.52,2388.02,8152.67,8.4,390,38.9,23.4479,-7630.15,0
642.32,1583.14,1399.38,553.96,2388.09,9068.38,47.31,521.85,2388.02,8157.48,8.4153,391,38.86,23.3159,-7635.629999999999,0
642.66,1584.55,1400.37,554.01,2387.98,9056.1,47.44,522.56,2388.05,8146.23,8.3838,391,38.88,23.3435,-7623.67,0
644.07,1598.2,1431.62,551.45,2388.32,9060.28,48.08,519.49,2388.25,8124.49,8.4708,396,38.37,23.1147,-7605.0,1
642.57,1593.9,1410.65,553.85,2388.16,9054.27,47.47,521.55,2388.05,8141.11,8.4596,393,38.89,23.221,-7619.5599999999995,0
642.91,1598.67,1422.37,551.69,2388.14,9062.33,47.62,520.91,2388.18,8140.51,8.4812,396,38.74,23.3044,-7619.6,0
642.36,1593.08,1407.7,554.61,2388.09,9061.58,47.47,521.84,2388.05,8145.58,8.4556,391,38.67,23.3019,-7623.74,0
642.5,1594.4,1409.25,552.67,2388.11,9046.28,47.54,521.43,2388.18,8124.09,8.438,392,38.84,23.4524,-7602.66,0
642.19,1591.68,1400.99,554.38,2388.04,9063.71,47.52,521.62,2388.03,8138.79,8.4051,391,39.01,23.3267,-7617.17,0
643.0,1581.44,1398.11,554.15,2388.1,9071.75,47.21,522.19,2388.05,8152.35,8.4007,393,38.95,23.3807,-7630.16,0
642.86,1593.18,1417.63,552.85,2388.16,9060.59,47.86,521.26,2388.17,8133.8,8.4802,394,38.84,23.1971,-7612.54,0
642.43,1591.55,1408.5,553.5,2388.12,9064.79,47.75,521.67,2388.1,8130.98,8.4226,394,38.77,23.2055,-7609.3099999999995,0
642.37,1587.66,1407.04,553.12,2388.1,9058.88,47.62,521.42,2388.14,8142.22,8.4301,393,38.78,23.184,-7620.8,0
642.1,1592.64,1403.54,553.45,2388.11,9050.97,47.37,521.57,2388.12,8131.79,8.4243,392,38.95,23.2287,-7610.22,0
642.3,1587.11,1401.09,554.72,2388.0,9066.2,47.14,522.41,2388.01,8145.1,8.4084,394,39.02,23.5103,-7622.6900000000005,0
